conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
333,735,Afghanistan,Government of Afghanistan,130,"Government of Portugal, Government of Slovenia, Government of Italy, Government of United Kingdom, Government of Canada, Government of Bahrain, Government of Croatia, Government of Norway, Government of Austria, Government of Iceland, Government of Armenia, Government of Singapore, Government of Slovakia, Government of Spain, Government of Malaysia, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of Ukraine, Government of Poland, Government of Tonga, Government of Hungary, Government of Romania, Government of Sweden, Government of Denmark, Government of New Zealand, Government of Ireland, Government of Latvia, Government of Finland, Government of Montenegro, Government of United Arab Emirates, Government of Bosnia-Herzegovina, Government of North Macedonia, Government of South Korea, Government of Albania, Government of Estonia, Government of Azerbaijan, Government of Greece, Government of Georgia, Government of Lithuania, Government of Luxembourg, Government of Mongolia, Government of Turkey, Government of United States of America, Government of Germany, Government of France, Government of Australia, Government of Pakistan, Government of Belgium, Government of Bulgaria",Taleban,303,,2,,2012,7730,7558,8541,4,"Pakistan, Afghanistan",700,"325, 211, 390, 830, 346, 360, 972, 210, 732, 900, 2, 366, 316, 230, 373, 350, 696, 317, 355, 395, 692, 371, 205, 343, 385, 367, 260, 380, 820, 368, 341, 20, 640, 344, 235, 220, 712, 375, 372, 310, 349, 369, 305, 92, 212, 339, 920, 290, 770, 200",,,700,"700, 770",3,24.1
333,"735, 726",Afghanistan,Government of Afghanistan,130,"Government of Portugal, Government of Slovenia, Government of Italy, Government of United Kingdom, Government of Canada, Government of Croatia, Government of Norway, Government of Austria, Government of Iceland, Government of Armenia, Government of Singapore, Government of Slovakia, Government of Spain, Government of Malaysia, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of Ukraine, Government of Poland, Government of Tonga, Government of Hungary, Government of Romania, Government of Sweden, Government of Denmark, Government of New Zealand, Government of Ireland, Government of Latvia, Government of Finland, Government of Montenegro, Government of United Arab Emirates, Government of Bosnia-Herzegovina, Government of North Macedonia, Government of South Korea, Government of Albania, Government of Estonia, Government of Azerbaijan, Government of Greece, Government of Georgia, Government of Lithuania, Government of Luxembourg, Government of Mongolia, Government of Turkey, Government of United States of America, Government of Germany, Government of France, Government of Australia, Government of Pakistan, Government of Belgium, Government of Bulgaria","Taleban, Hizb-i Islami-yi Afghanistan","299, 303",,2,,2013,8048,7612,10172,4,"Pakistan, Afghanistan",700,"325, 211, 390, 830, 346, 360, 972, 210, 732, 900, 2, 366, 316, 230, 373, 350, 696, 317, 355, 395, 205, 371, 343, 385, 367, 260, 380, 820, 368, 341, 20, 640, 344, 235, 220, 712, 375, 372, 310, 349, 369, 305, 92, 212, 339, 920, 290, 770, 200",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Portugal, Government of Slovenia, Government of Italy, Government of United Kingdom, Government of Canada, Government of Croatia, Government of Norway, Government of Austria, Government of Iceland, Government of Armenia, Government of Slovakia, Government of Spain, Government of Malaysia, Government of Czech Republic, Government of El Salvador, Government of Netherlands, Government of Ukraine, Government of Poland, Government of Tonga, Government of Hungary, Government of Romania, Government of Sweden, Government of Denmark, Government of New Zealand, Government of Ireland, Government of Latvia, Government of Finland, Government of Montenegro, Government of United Arab Emirates, Government of Bosnia-Herzegovina, Government of North Macedonia, Government of South Korea, Government of Jordan, Government of Albania, Government of Estonia, Government of Azerbaijan, Government of Greece, Government of Georgia, Government of Lithuania, Government of Luxembourg, Government of Mongolia, Government of Turkey, Government of United States of America, Government of Germany, Government of France, Government of Australia, Government of Pakistan, Government of Belgium, Government of Bulgaria",Taleban,303,,2,,2014,12351,11561,15724,4,"Pakistan, Afghanistan",700,"325, 211, 390, 346, 360, 972, 210, 732, 900, 2, 366, 316, 230, 373, 350, 663, 696, 317, 355, 395, 205, 371, 343, 385, 367, 260, 380, 820, 368, 341, 20, 640, 344, 235, 220, 712, 375, 372, 310, 349, 369, 305, 92, 212, 339, 920, 290, 770, 200",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2015,16581,15562,19807,4,"Pakistan, Afghanistan",700,"2, 770",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2016,15775,14410,22162,4,"Pakistan, Afghanistan",700,"2, 770",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2017,16179,15404,17689,4,"Pakistan, Afghanistan",700,"2, 770",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2018,22837,21486,24818,4,"Pakistan, Afghanistan",700,"2, 770",,,700,"700, 770",3,24.1
333,735,Afghanistan,Government of Afghanistan,130,Government of United States of America,Taleban,303,,2,,2019,28828,26973,33289,4,Afghanistan,700,2,,,700,700,3,24.1
333,"16210, 735",Afghanistan,Government of Afghanistan,130,Government of United States of America,"Taleban, High Council of Afghanistan Islamic Emirate","303, 6252",,2,,2020,20159,18696,21387,4,Afghanistan,700,2,,,700,700,3,24.1
333,"16825, 735",Afghanistan,Government of Afghanistan,130,Government of United States of America,"Taleban, NRF","303, 8114",,2,,2021,35329,33413,39549,4,Afghanistan,700,2,,,700,700,3,24.1
333,"16825, 17083",Afghanistan,Government of Afghanistan,130,,"AFF, NRF","8343, 8114",,2,,2022,617,380,1183,3,Afghanistan,700,,,,700,700,3,24.1
333,"16825, 17083",Afghanistan,Government of Afghanistan,130,,"AFF, NRF","8343, 8114",,2,,2023,74,54,179,3,Afghanistan,700,,,,700,700,3,24.1
335,739,India,Government of India,141,,ATTF,306,,1,Tripura,1992,29,29,31,3,India,750,,,,750,750,3,24.1
335,"740, 739",India,Government of India,141,,"NLFT, ATTF","306, 307",,1,Tripura,1997,72,52,72,3,India,750,,,,750,750,3,24.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,1999,32,38,38,3,India,750,,,,750,750,3,24.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2000,61,59,64,3,India,750,,,,750,750,3,24.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2001,32,32,32,3,India,750,,,,750,750,3,24.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2002,40,40,40,3,India,750,,,,750,750,3,24.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2003,32,32,32,3,India,750,,,,750,750,3,24.1
335,11299,India,Government of India,141,,NLFT-B,2939,,1,Tripura,2004,26,26,26,3,India,750,,,,750,750,3,24.1
336,742,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1989,526,526,533,3,Nicaragua,93,,,,93,93,5,24.1
336,742,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1990,39,39,43,3,Nicaragua,93,,,,93,93,5,24.1
337,"744, 745",Somalia,Government of Somalia,95,,"SNM, SPM","500, 501",,2,,1989,379,379,4504,3,"Somalia, Djibouti",520,,,,520,"522, 520",4,24.1
337,"744, 745, 746",Somalia,Government of Somalia,95,,"USC/SSA, SNM, SPM","500, 501, 502",,2,,1990,2710,1641,2962,3,"Somalia, Djibouti",520,,,,520,"522, 520",4,24.1
337,"744, 747, 745, 746",Somalia,Government of Somalia,95,,"USC/SSA, USC/SNA, SNM, SPM","500, 501, 502, 503",,2,,1991,8005,7230,9005,3,Somalia,520,,,,520,520,4,24.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1992,1154,1154,9823,3,Somalia,520,,,,520,520,4,24.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1993,25,18,25,3,Somalia,520,,,,520,520,4,24.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1994,237,237,614,3,Somalia,520,,,,520,520,4,24.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1995,104,97,108,3,Somalia,520,,,,520,520,4,24.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1996,256,255,308,3,Somalia,520,,,,520,520,4,24.1
337,748,Somalia,Government of Somalia,95,,SRRC,504,,2,,2001,228,223,268,3,Somalia,520,,,,520,520,4,24.1
337,748,Somalia,Government of Somalia,95,,SRRC,504,,2,,2002,114,113,207,3,Somalia,520,,,,520,520,4,24.1
337,749,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,2006,547,463,1293,4,Somalia,520,530,,531,520,520,4,24.1
337,749,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,2007,1546,1528,2046,4,"Kenya, Somalia",520,530,,,520,"501, 520",4,24.1
337,"749, 750",Somalia,Government of Somalia,95,Government of Ethiopia,"ARS/UIC, Al-Shabaab","717, 505",,2,,2008,1491,1433,2075,4,Somalia,520,530,,,520,520,4,24.1
337,"752, 750",Somalia,Government of Somalia,95,Government of Ethiopia,"Hizbul Islam, Al-Shabaab","717, 1004",,2,,2009,1467,1263,1751,4,Somalia,520,530,,,520,520,4,24.1
337,"752, 750",Somalia,Government of Somalia,95,Government of Ethiopia,"Hizbul Islam, Al-Shabaab","717, 1004",,2,,2010,2150,1915,2355,4,Somalia,520,530,,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Ethiopia, Government of Kenya",Al-Shabaab,717,,2,,2011,1938,1559,2259,4,"Kenya, Somalia",520,"530, 501",,,520,"501, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2012,2646,2470,2945,4,"Kenya, Somalia",520,"475, 516, 501, 530, 452, 522, 500, 451",,,520,"501, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2013,940,760,1769,4,"Ethiopia, Kenya, Somalia",520,"475, 516, 501, 530, 452, 522, 500, 451",,,520,"530, 501, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2014,1153,905,2303,4,"Ethiopia, Kenya, Somalia",520,"475, 516, 501, 530, 452, 522, 500, 451",,,520,"530, 501, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2015,1206,927,2502,4,"Kenya, Somalia",520,"2, 475, 516, 501, 530, 452, 522, 500, 451",,,520,"501, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2016,1933,1207,3127,4,Somalia,520,"2, 475, 516, 501, 530, 452, 522, 500, 451",,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2017,1918,1778,2601,4,Somalia,520,"2, 475, 516, 501, 530, 452, 522, 500, 451",,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2018,2083,1814,2954,4,Somalia,520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2019,1910,1660,2395,4,Somalia,520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2020,1901,1866,2192,4,Somalia,520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,520,4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2021,2119,2110,2645,4,"Ethiopia, Somalia",520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,"530, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2022,3034,3006,4233,4,"Ethiopia, Somalia",520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,"530, 520",4,24.1
337,750,Somalia,Government of Somalia,95,"Government of Burundi, Government of Ethiopia, Government of Nigeria, Government of United States of America, Government of Zambia, Government of Kenya, Government of Ghana, Government of Sierra Leone, Government of Djibouti, Government of Uganda",Al-Shabaab,717,,2,,2023,3859,3846,4851,4,"Ethiopia, Kenya, Somalia",520,"2, 475, 516, 501, 530, 452, 522, 551, 500, 451",,,520,"530, 501, 520",4,24.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2018,28,27,37,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,12556,Iran,Government of Iran,114,,Jaish al-Adl,4364,,2,,2019,31,31,46,3,Iran,630,,,,630,630,2,24.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2020,35,27,44,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2021,30,18,30,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1991,45,45,45,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,12556,Iran,Government of Iran,114,,Jaish al-Adl,4364,,2,,2023,34,34,34,3,Iran,630,,,,630,630,2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1993,76,76,152,3,"Iran, Pakistan, Iraq, Italy",630,,,,630,"630, 325, 770, 645",2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1997,38,38,42,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1999,28,28,35,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,2000,40,40,77,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,2001,119,119,149,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2005,28,28,37,3,Iran,630,,,,630,630,2,24.1
338,"755, 754",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2006,57,52,123,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,"755, 754",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2007,86,61,200,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
338,"755, 754",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2008,121,121,265,3,"Iran, Pakistan, Iraq",630,,,,630,"630, 770, 645",2,24.1
338,"755, 754",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2009,133,121,148,3,Iran,630,,,,630,630,2,24.1
338,755,Iran,Government of Iran,114,,Jondullah,310,,2,,2010,74,74,74,3,Iran,630,,,,630,630,2,24.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2011,242,235,246,3,"Iran, Iraq",630,,,,630,"630, 645",2,24.1
341,759,Liberia,Government of Liberia,79,,NPFL,507,,2,,1989,27,27,27,3,Liberia,450,,,,450,450,4,24.1
341,"760, 759",Liberia,Government of Liberia,79,,"NPFL, INPFL","507, 508",,2,,1990,347,347,431,3,"Ivory Coast, Liberia",450,,,,450,"450, 437",4,24.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2000,57,57,57,3,Liberia,450,,,,450,450,4,24.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2001,341,341,341,3,Liberia,450,,,,450,450,4,24.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2002,492,391,517,3,Liberia,450,,,,450,450,4,24.1
341,"761, 762",Liberia,Government of Liberia,79,,"LURD, MODEL","510, 509",,2,,2003,1787,1787,1887,3,Liberia,450,,,,450,450,4,24.1
342,763,Spain,Government of Spain,35,,ETA,313,,1,Basque,1991,45,45,45,3,Spain,230,,,,230,230,1,24.1
343,10882,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2013,29,29,30,3,Tunisia,616,,,,616,616,4,24.1
343,10882,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2014,50,50,60,3,Tunisia,616,,,,616,616,4,24.1
343,"10882, 14744",Tunisia,Government of Tunisia,110,,"AQIM, JAK-T","6359, 539",,2,,2015,57,59,61,3,Tunisia,616,,,,616,616,4,24.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1993,25,25,25,3,India,750,,,,750,750,3,24.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1994,25,25,25,3,India,750,,,,750,750,3,24.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1995,25,25,25,3,India,750,,,,750,750,3,24.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1996,28,28,28,3,India,750,,,,750,750,3,24.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1998,25,25,25,3,India,750,,,,750,750,3,24.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1999,31,31,31,3,India,750,,,,750,750,3,24.1
347,"769, 768",India,Government of India,141,,"UNLF, PLA","314, 315",,1,Manipur,2000,60,60,64,3,India,750,,,,750,750,3,24.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,2003,27,27,27,3,India,750,,,,750,750,3,24.1
347,"769, 768",India,Government of India,141,,"UNLF, PLA","314, 315",,1,Manipur,2004,60,60,60,3,India,750,,,,750,750,3,24.1
